name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
london,2023-10-13,20.6,10.5,17.1,20.6,10.5,17.1,14.4,84.4,0.104,100,50,rain,0,0,55.8,34.3,229.8,1002,84.4,12,31.7,2.7,2,10,2023-10-13T07:20:29,2023-10-13T18:12:20,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-14,14.5,7.6,10.2,14.5,5.4,9.1,5.8,75.1,3.189,100,12.5,rain,0,0.1,26.8,17.6,287.9,1016.3,17.3,22.2,54.3,4.8,4,10,2023-10-14T07:22:10,2023-10-14T18:10:10,0,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-15,11.1,4.5,7.5,11.1,3,6.6,1.8,69.4,0,0,0,,0,0,21.9,14.6,333.9,1025.3,4,24.6,57.1,5,4,10,2023-10-15T07:23:52,2023-10-15T18:08:01,0.03,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-16,12.6,3.3,8.5,12.6,3.3,8.4,3.8,73.5,0,0,0,rain,0,0,25,15,68.5,1021.8,48.9,24.4,47.3,4.1,2,10,2023-10-16T07:25:34,2023-10-16T18:05:52,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-17,15.1,10.8,12.6,15.1,10.8,12.6,6.3,65.6,0,0,0,,0,0,41.1,31.4,90.9,1014.2,51.5,22.6,51,4.5,4,10,2023-10-17T07:27:17,2023-10-17T18:03:45,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,EGWU,03680099999,D5621,03882099999,03768399999,03781099999,03672099999,03684099999,EGLC,03772099999,03770099999"
london,2023-10-18,16.6,12.1,13.4,16.6,12.1,13.4,10.3,81.7,0.089,100,37.5,rain,0,0,49.6,31.2,105.5,995.5,74.5,13.2,29.3,2.5,2,10,2023-10-18T07:28:59,2023-10-18T18:01:38,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
london,2023-10-19,18.6,14.8,16.4,18.6,14.8,16.4,14.2,86.8,11.155,100,45.83,rain,0,0,59,26.3,180.1,983.7,91.6,12.5,46.5,4,3,10,2023-10-19T07:30:42,2023-10-19T17:59:33,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-20,18,13.1,14.9,18,13.1,14.9,13.2,89.9,23.405,100,29.17,rain,0,0,25,16.1,223.3,976.6,78.7,17,23.1,2.1,2,10,2023-10-20T07:32:26,2023-10-20T17:57:28,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-21,16.5,10.6,13.4,16.5,10.6,13.4,11.9,90.6,0.047,100,50,rain,0,0,32.1,16.4,231.8,984,86.5,13.4,39,3.3,2,10,2023-10-21T07:34:09,2023-10-21T17:55:24,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-22,16.1,7.1,10.9,16.1,6,10.4,7.4,80.7,11.711,100,4.17,rain,0,0,23.2,15.8,225.2,1004.4,18.7,23.7,61,5.3,4,10,2023-10-22T07:35:53,2023-10-22T17:53:22,0.25,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-23,15,8.5,11.7,15,8.2,11.5,9.7,88.3,0,0,0,rain,0,0,26.8,17.5,98,1007.5,34.2,15.6,41.8,3.7,2,10,2023-10-23T07:37:38,2023-10-23T17:51:20,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03768099999,EGLC,03772099999,03770099999"
london,2023-10-24,15.1,8.5,11.1,15.1,7.6,11,8.8,86.6,0.035,100,20.83,rain,0,0,24.6,14.9,244.2,1001,58.5,16.9,39.9,3.4,4,10,2023-10-24T07:39:22,2023-10-24T17:49:20,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-25,14.6,8.8,11.1,14.6,8.1,11.1,8.7,85.8,2.789,100,29.17,rain,0,0,21.4,14.1,49.9,995.9,64.1,11.7,35,3,2,10,2023-10-25T07:41:07,2023-10-25T17:47:20,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-26,16,10,12.2,16,10,12.2,10,86.9,2.808,100,25,rain,0,0,22.7,15.6,183.7,991.3,64.8,12.6,45,3.8,3,10,2023-10-26T07:42:52,2023-10-26T17:45:22,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-27,15.1,8.1,10.6,15.1,8.1,10.6,8.8,89.2,1.398,100,25,rain,0,0,30.4,15.9,197.2,990.1,51.1,15.3,36.9,3.1,4,10,2023-10-27T07:44:37,2023-10-27T17:43:26,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
london,2023-10-28,15.1,9.6,12.1,15.1,8.5,12,10.1,87.9,2.26,100,50,rain,0,0,37.1,18.4,166.3,987.7,69.5,14.5,41.3,3.4,3,10,2023-10-28T07:46:22,2023-10-28T17:41:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-29,12.3,9.5,10.7,12.3,7.5,10.5,9,89.2,7.058,100,54.17,rain,0,0,41.5,20.7,211.3,987.9,57.8,16.2,26.4,2.3,2,10,2023-10-29T06:48:08,2023-10-29T16:39:36,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-10-30,15,8.1,11.1,15,7.2,11.1,9.2,88.4,4.048,100,50,rain,0,0,27.7,13,198.5,995.1,47.8,13.8,20.8,1.8,1,10,2023-10-30T06:49:54,2023-10-30T16:37:43,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
london,2023-10-31,14.6,6.6,10.7,14.6,6.6,10.7,9.1,90.5,0.013,100,20.83,rain,0,0,30.8,17.6,219.5,1000.1,63.5,16.3,31.5,2.6,2,10,2023-10-31T06:51:39,2023-10-31T16:35:52,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-01,14.1,9.8,12.4,14.1,6.8,12.3,9.8,84.5,7.432,100,66.67,rain,0,0,48.3,26.9,195.3,990.8,74,12.7,21.9,1.8,2,10,2023-11-01T06:53:25,2023-11-01T16:34:02,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-02,11.6,9.1,10.4,11.6,5.6,9.3,8.6,88.9,14.06,100,79.17,rain,0,0,60.4,35.7,249.7,966.7,92.7,11.1,16.7,1.2,1,10,2023-11-02T06:55:12,2023-11-02T16:32:14,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-03,14.1,7.3,9.9,14.1,4.9,8.2,7,82.2,0.03,100,20.83,rain,0,0,34.8,24.2,243,981.7,49.2,18.5,24.5,2.2,1,10,2023-11-03T06:56:58,2023-11-03T16:30:28,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-04,13.5,5.6,9.1,13.5,3.6,7.9,7.7,90.7,1.839,100,50,rain,0,0,37.2,22.9,172.3,970.3,65.4,11.5,19.2,1.6,1,10,2023-11-04T06:58:44,2023-11-04T16:28:43,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-05,13.6,8.6,10.2,13.6,5.9,8.9,7.1,82.3,0.011,100,12.5,rain,0,0,41.1,27.5,266.1,980.5,62.6,17.5,43.1,3.8,3,10,2023-11-05T07:00:30,2023-11-05T16:27:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-06,13.3,7.6,10,13.3,5.2,8.8,6.4,79.1,0.993,100,4.17,rain,0,0,33.9,24.2,238.3,998.4,28.5,17.1,43.7,3.7,3,10,2023-11-06T07:02:16,2023-11-06T16:25:18,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,EGWU,03680099999,EGLL,D5621,03781099999,03672099999,EGLC,03772099999,03770099999"
london,2023-11-07,12.5,6,8.6,12.5,3.7,7.1,6.1,84.5,0,0,0,,0,0,33,22.3,244,1008.2,20.6,20,46.5,4,3,10,2023-11-07T07:04:02,2023-11-07T16:23:38,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-08,13.1,6.6,9.5,13.1,4.4,8.7,8.1,90.8,0.04,100,50,rain,0,0,56.2,28.4,218.6,1004.6,70.5,11.9,14.5,1.1,1,10,2023-11-08T07:05:48,2023-11-08T16:22:01,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
london,2023-11-09,11.1,5.8,8.2,11.1,3.4,6.5,5.6,83.9,4.973,100,25,rain,0,0,29.4,23.6,221.9,996.9,57.9,17.4,34.4,3,3,10,2023-11-09T07:07:33,2023-11-09T16:20:25,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-10,9.5,4.6,7.5,8.6,1.5,5.4,4.9,83.6,0.013,100,20.83,rain,0,0,33,17.9,271.6,996.3,57.6,18.4,21.8,2,1,10,2023-11-10T07:09:19,2023-11-10T16:18:51,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,EGWU,03680099999,EGLL,D5621,03768399999,03781099999,03672099999,03768099999,EGLC,03772099999,03770099999"
london,2023-11-11,11.1,3.1,5.8,11.1,0.7,4.6,3.8,87.9,0.596,100,4.17,rain,0,0,20.9,14.1,281.1,1006.7,14.2,18.6,41,3.6,3,10,2023-11-11T07:11:04,2023-11-11T16:17:19,0.94,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-12,10.1,5.1,8,10.1,3.3,6.9,6.5,90.2,0.203,100,20.83,rain,0,0,22.7,13.3,125.8,1003.5,82.4,14.3,19.2,1.7,1,10,2023-11-12T07:12:49,2023-11-12T16:15:49,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-13,15.5,9.7,12.5,15.5,7.9,12.3,9,80.3,16.975,100,45.83,rain,0,0,62.1,38.6,236.1,998.6,80.4,11,23,1.9,1,10,2023-11-13T07:14:33,2023-11-13T16:14:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
london,2023-11-14,12.6,9.3,10.8,12.6,6.8,10.1,8.7,86.7,10.21,100,29.17,rain,0,0,42,27.9,244.9,1004.4,51.4,12.4,10,0.9,0,10,2023-11-14T07:16:17,2023-11-14T16:12:56,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,EGWU,03680099999,EGLL,D5621,03781099999,03672099999,EGLC,03772099999,03770099999"
london,2023-11-15,12,5.5,9,12,4.1,7.2,6,82.5,0.198,100,4.17,rain,0,0,43.6,28.7,257.1,1016,23.6,17.5,35.3,3.2,2,10,2023-11-15T07:18:01,2023-11-15T16:11:33,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03768399999,03781099999,03672099999,F6665,03768099999,EGLC,03772099999,03770099999"
london,2023-11-16,8.6,5.5,7.2,7.2,4.3,5.9,5.4,88.6,0.01,100,25,rain,0,0,18.7,11,338.9,1013.9,76.3,11.2,11.2,0.9,1,10,2023-11-16T07:19:43,2023-11-16T16:10:12,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-17,11,3.6,7.1,11,1.3,5.7,5.2,88.5,0.597,100,8.33,rain,0,0,18.7,15.5,233.2,1019.6,39,15.8,26.4,2.3,2,10,2023-11-17T07:21:26,2023-11-17T16:08:53,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-18,14.8,8.6,12.4,14.8,6.1,12,11,90.8,3.221,100,58.33,rain,0,0,43.2,24.1,209.6,1011.1,93.6,10,9.4,0.8,1,10,2023-11-18T07:23:07,2023-11-18T16:07:37,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-19,14.1,11.1,12.4,14.1,11.1,12.4,8.7,78.2,1.392,100,4.17,rain,0,0,52.3,31.2,239.5,1007.6,77.6,13.9,23.7,2,3,10,2023-11-19T07:24:48,2023-11-19T16:06:23,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-20,12.1,8.3,10.4,12.1,6,9.8,7.6,82.7,0.206,100,16.67,rain,0,0,31.2,20.4,272.2,1009.4,75,15.3,22.5,1.9,1,10,2023-11-20T07:26:28,2023-11-20T16:05:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-21,11.1,8.6,10.2,11.1,7.1,9.4,7.6,84.1,0.4,100,16.67,rain,0,0,36.7,19.8,355.5,1022.5,95.8,16.3,8.6,0.7,0,10,2023-11-21T07:28:07,2023-11-21T16:04:03,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-22,10.6,5.3,8.3,10.6,4.1,7.4,6.2,86.5,0,0,0,,0,0,24.1,15.8,255,1029.6,52.7,15.8,18,1.6,1,10,2023-11-22T07:29:45,2023-11-22T16:02:57,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-23,13.5,7.1,10.6,13.5,4.2,9.8,8.4,86.3,0,0,0,rain,0,0,36.7,25.7,268.5,1024.7,49.4,19.8,20.6,1.9,2,10,2023-11-23T07:31:22,2023-11-23T16:01:53,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-24,11.6,4,8.1,11.6,1.4,6.2,0.8,60.3,0,0,0,,0,0,45.6,24.7,329.2,1021.3,61.7,21.8,15.3,1.4,1,10,2023-11-24T07:32:57,2023-11-24T16:00:53,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-25,6.3,0.1,3.2,3.7,-2.2,1,-1.2,73.4,0,0,0,,0,0,24.1,17,304.1,1021.3,5.9,19.1,23.2,2.1,3,10,2023-11-25T07:34:32,2023-11-25T15:59:55,0.43,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-26,8.4,0.6,4.1,7.3,0.6,3.3,2.7,90.7,0.028,100,25,rain,0,0,29,14.8,189.3,1015,80.9,9.5,14.3,1.3,1,10,2023-11-26T07:36:05,2023-11-26T15:59:00,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-27,10.1,5.6,8.1,10.1,2.5,5.6,6.7,90.8,7.381,100,45.83,rain,0,0,34.4,19.3,293.2,1000.3,95.5,13.9,8.8,0.7,0,10,2023-11-27T07:37:37,2023-11-27T15:58:07,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03684099999,03672099999,03772099999,03770099999"
london,2023-11-28,7.1,2.6,5.2,5.2,-0.7,2.9,2.5,82.7,2.384,100,4.17,rain,0,0,26.4,15,311.9,1008.9,48.8,17.5,21.5,1.8,3,10,2023-11-28T07:39:07,2023-11-28T15:57:18,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-29,6.1,1.8,3.8,5.2,-0.3,2.9,0.2,78.1,0,0,0,rain,0,0,17.1,10.1,356.6,1004.7,54,14.2,27.4,2.5,2,10,2023-11-29T07:40:36,2023-11-29T15:56:32,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-11-30,4.8,-0.9,1.9,2.1,-4.2,-0.6,-0.8,82.4,0,0,0,,0,0,23.2,13.8,39.1,1002.9,32.3,12.4,17.9,1.7,2,10,2023-11-30T07:42:03,2023-11-30T15:55:49,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-01,4.1,0,1.5,1.7,-3.4,-1,-0.6,86.3,0.001,100,4.17,"rain,snow",0,0,20.5,11.3,12.6,1008.1,50.1,9,15.3,1.3,1,10,2023-12-01T07:43:28,2023-12-01T15:55:08,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-02,0.6,-2.3,-0.5,-0.9,-5,-2.8,-1.5,92.7,0,0,0,,0,0,20.1,9,296.5,1015.6,91.9,5.1,15.7,1.3,1,10,2023-12-02T07:44:52,2023-12-02T15:54:31,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-03,8.1,-0.9,5.4,5.8,-3.4,3,4.3,92,0.422,100,45.83,rain,0,0,30,17.8,167.9,1010.3,85.4,11.4,11.8,1,1,10,2023-12-03T07:46:14,2023-12-03T15:53:57,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-04,7.8,6.1,6.8,5.6,2.4,4,5.6,92,5.425,100,66.67,rain,0,0,37.5,21,113.9,997.2,98.8,7.3,4.5,0.5,0,10,2023-12-04T07:47:33,2023-12-04T15:53:27,0.73,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-05,7.5,5.6,6.3,5.3,3.3,4.1,4.6,88.5,2.4,100,41.67,rain,0,0,23.7,12.6,343.6,1008,95.5,9.2,13,1.2,1,10,2023-12-05T07:48:51,2023-12-05T15:52:59,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-06,6.8,0.4,3.8,6.1,0.4,2.6,2,88.1,0,0,0,,0,0,21.9,11.1,87.6,1017.1,52.8,12.8,18.7,1.5,2,10,2023-12-06T07:50:06,2023-12-06T15:52:35,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-07,8.6,5.1,7.2,7,2.2,4.2,4.8,84.5,1.611,100,37.5,rain,0,0,44.6,23.4,153.1,1007.1,85.1,13.3,9.8,0.9,1,10,2023-12-07T07:51:19,2023-12-07T15:52:14,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-08,11.6,6,8.8,11.6,4.1,7.3,6.8,87.9,0.01,100,8.33,rain,0,0,29.4,18.5,219.7,1004.3,35.5,10.1,20,1.7,2,10,2023-12-08T07:52:30,2023-12-08T15:51:56,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-09,13.6,8.1,10.3,13.6,5.8,9,6.9,80.1,1.659,100,37.5,rain,0,0,67,42.5,239.4,996.7,66.7,12.9,10.9,1,1,10,2023-12-09T07:53:38,2023-12-09T15:51:42,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-10,11.8,7.7,9.8,11.8,4.5,8.3,6.6,80.7,7.757,100,16.67,rain,0,0,52.7,34.3,237.3,1001.5,45.3,13,7.7,0.7,0,10,2023-12-10T07:54:44,2023-12-10T15:51:31,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-11,11.1,6.3,9.6,11.1,5,8.9,6,78.3,1.987,100,4.17,rain,0,0,56.7,36.7,255.6,1003.3,74.3,15.8,21.2,1.9,2,10,2023-12-11T07:55:47,2023-12-11T15:51:23,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
london,2023-12-12,11.6,7.8,9.4,11.6,5.8,8.1,8.4,93.9,5.645,100,41.67,rain,0,0,28.8,16.4,198.6,997.8,83.9,12.1,13.7,1.1,1,10,2023-12-12T07:56:48,2023-12-12T15:51:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03768099999,EGLC,03772099999,03770099999"
london,2023-12-13,8.6,6.5,7.8,6.9,3.4,5.1,5.8,87.6,6.165,100,25,rain,0,0,55.4,24.6,332.2,1002.7,97.6,13.3,8.5,0.7,1,10,2023-12-13T07:57:46,2023-12-13T15:51:19,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
london,2023-12-14,8.1,4,6,7.1,1.6,4.5,4.5,89.9,0.598,100,12.5,rain,0,0,22.3,13.1,264.9,1021.5,77.9,12.5,12.5,1.1,1,10,2023-12-14T07:58:41,2023-12-14T15:51:21,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03684099999,03672099999,03772099999,03770099999"
london,2023-12-15,9.1,5.1,7.5,7.8,3.9,6.2,4.8,83.5,0,0,0,,0,0,20.1,13.2,243.8,1035.5,75.2,14.6,12.9,0.9,1,10,2023-12-15T07:59:33,2023-12-15T15:51:28,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-16,11.1,6.6,10,11.1,4,9.2,8.3,88.6,0,0,0,,0,0,36.6,22.3,239.1,1038.5,94.1,13.1,9.3,0.8,1,10,2023-12-16T08:00:23,2023-12-16T15:51:37,0.13,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03684099999,03672099999,03761099999,EGLC,03658099999,03772099999,03770099999"
london,2023-12-17,11.1,9.5,10.3,11.1,6.6,9.7,6.8,79.2,0,0,0,,0,0,44.7,25.8,230.4,1034,95.8,16.1,19.9,1.7,2,10,2023-12-17T08:01:09,2023-12-17T15:51:50,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-18,12.6,10,11.2,12.6,10,11.2,7.9,80,0,0,0,,0,0,37.6,24.3,228.6,1028.2,97.4,15.7,13.6,1.3,1,10,2023-12-18T08:01:52,2023-12-18T15:52:06,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-19,12.8,5.8,10.3,12.8,2.5,9.4,8.5,88.8,15.572,100,41.67,rain,0,0,41,21.6,260.2,1020.2,76.1,11.6,5,0.4,0,10,2023-12-19T08:02:33,2023-12-19T15:52:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03768399999,03781099999,03672099999,03684099999,EGLC,03772099999,03770099999"
london,2023-12-20,11,4.7,8.2,11,1.3,6.4,5.6,83.3,0,0,0,,0,0,38.9,28.8,262.3,1018.1,46.4,18.5,15.4,1.3,1,10,2023-12-20T08:03:10,2023-12-20T15:52:49,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-21,14.3,10.5,12.1,14.3,10.5,12.1,7,71.6,0.001,100,4.17,rain,0,0,62.6,35.1,277.5,1008,78.9,21.5,14.4,1.3,1,10,2023-12-21T08:03:44,2023-12-21T15:53:16,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2023-12-22,12.5,9.1,11,12.5,6.6,10.7,6.5,73.7,0.2,100,8.33,rain,0,0,47,34.7,276.6,1012.7,82.6,21.4,15.4,1.4,1,10,2023-12-22T08:04:15,2023-12-22T15:53:46,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
